0,13,MESSAGE-REC: Received new message.
0,14,MESSAGE-REC-FULL: Got WANT_TO_ENTER PYRKON[0] from 7 on pyrkon 0
0,14,MESSAGE-REC-VAL: Received a valid message from [7]
0,14,MESSAGE-REC: Waiting for messages.
0,14,INFO: Received info that [4] wants to enter Pyrkon.
0,14,INFO: Received info that [7] wants to enter Pyrkon.
0,14,MESSAGE-REC: Received new message.
0,15,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 2 on pyrkon 0
0,15,MESSAGE-REC-VAL: Received a valid message from [2]
0,15,MESSAGE-REC: Waiting for messages.
0,15,INFO: Received agreement to enter Pyrkon from [2].
0,15,MESSAGE-REC: Received new message.
0,16,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 5 on pyrkon 0
0,16,MESSAGE-REC-VAL: Received a valid message from [5]
0,16,MESSAGE-REC: Waiting for messages.
0,16,INFO: Received agreement to enter Pyrkon from [5].
0,16,MESSAGE-REC: Received new message.
0,17,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 6 on pyrkon 0
0,17,MESSAGE-REC-VAL: Received a valid message from [6]
0,17,MESSAGE-REC: Waiting for messages.
0,17,INFO: Received agreement to enter Pyrkon from [6].
0,17,MESSAGE-REC: Received new message.
0,18,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 4 on pyrkon 0
0,18,MESSAGE-REC-VAL: Received a valid message from [4]
0,18,MESSAGE-REC: Waiting for messages.
0,18,INFO: Received agreement to enter Pyrkon from [4].
0,18,MESSAGE-REC: Received new message.
0,19,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 1 on pyrkon 0
0,19,MESSAGE-REC-VAL: Received a valid message from [1]
0,19,MESSAGE-REC: Waiting for messages.
0,19,MESSAGE-REC: Received new message.
0,20,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 7 on pyrkon 0
0,20,MESSAGE-REC-VAL: Received a valid message from [7]
0,20,MESSAGE-REC: Waiting for messages.
0,20,INFO: Received agreement to enter Pyrkon from [1].
0,20,STATUS: ENTERING_PYRKON: {pyrkon: 0}
0,20,STATUS: ON_PYRKON {pyrkon 0)
0,20,MESSAGE-REC: Received new message.
0,25,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 3 on pyrkon 0
0,25,MESSAGE-REC-VAL: Received a valid message from [3]
0,25,MESSAGE-REC: Waiting for messages.
0,25,INFO: Received info that [3] wants to enter lecture [1].
0,25,INFO: Sends agreement to enter lecture [1] to [3].
0,26,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[1] to 3 on pyrkon 0
0,26,MESSAGE-REC: Received new message.
0,27,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[2] from 3 on pyrkon 0
0,27,MESSAGE-REC-VAL: Received a valid message from [3]
0,27,MESSAGE-REC: Waiting for messages.
0,27,INFO: Received info that [3] wants to enter lecture [2].
0,27,INFO: Sends agreement to enter lecture [2] to [3].
0,28,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[2] to 3 on pyrkon 0
0,28,MESSAGE-REC: Received new message.
0,29,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 9 on pyrkon 0
0,29,MESSAGE-REC-VAL: Received a valid message from [9]
0,29,MESSAGE-REC: Waiting for messages.
0,29,INFO: Received info that [9] wants to enter lecture [1].
0,29,INFO: Sends agreement to enter lecture [1] to [9].
0,30,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[1] to 9 on pyrkon 0
0,30,MESSAGE-REC: Received new message.
0,31,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 8 on pyrkon 0
0,31,MESSAGE-REC-VAL: Received a valid message from [8]
0,31,MESSAGE-REC: Waiting for messages.
0,31,INFO: Received info that [8] has left Pyrkon.
0,31,MESSAGE-REC: Received new message.
0,33,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 1 on pyrkon 0
0,33,MESSAGE-REC-VAL: Received a valid message from [1]
0,33,MESSAGE-REC: Waiting for messages.
0,33,INFO: Received info that [1] wants to enter lecture [1].
0,33,INFO: Sends agreement to enter lecture [1] to [1].
0,34,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[1] to 1 on pyrkon 0
0,34,MESSAGE-REC: Received new message.
0,35,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[2] from 9 on pyrkon 0
0,35,MESSAGE-REC-VAL: Received a valid message from [9]
0,35,MESSAGE-REC: Waiting for messages.
0,35,INFO: Received info that [9] wants to enter lecture [2].
0,35,INFO: Sends agreement to enter lecture [2] to [9].
0,36,MESSAGE-REC: Received new message.
0,37,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 8 on pyrkon 0
0,37,MESSAGE-REC-VAL: Received a valid message from [8]
0,37,MESSAGE-REC: Waiting for messages.
0,37,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[2] to 9 on pyrkon 0
0,37,STATUS: WANT_TO_LECTURE[2] {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 1 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 2 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 3 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 4 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 5 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 6 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 7 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 8 {pyrkon: 0}
0,38,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[1] to 9 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 1 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 2 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 3 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 4 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 5 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 6 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 7 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 8 {pyrkon: 0}
0,39,BROADCAST: Is ON_PYRKON and sent WANT_TO_ENTER LECTURE[2] to 9 {pyrkon: 0}
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 1 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 2 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 3 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 4 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 5 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 6 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 7 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 8 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[1] to 9 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 1 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 2 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 3 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 4 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 5 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 6 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 7 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 8 on pyrkon 0
0,39,MESSAGE-SEND-FULL: Sent WANT_TO_ENTER LECTURE[2] to 9 on pyrkon 0
0,39,MESSAGE-REC: Received new message.
0,42,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 2 on pyrkon 0
0,42,MESSAGE-REC-VAL: Received a valid message from [2]
0,42,MESSAGE-REC: Waiting for messages.
0,42,MESSAGE-REC: Received new message.
0,43,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 4 on pyrkon 0
0,43,MESSAGE-REC-VAL: Received a valid message from [4]
0,43,MESSAGE-REC: Waiting for messages.
0,43,MESSAGE-REC: Received new message.
0,44,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 6 on pyrkon 0
0,44,MESSAGE-REC-VAL: Received a valid message from [6]
0,44,MESSAGE-REC: Waiting for messages.
0,44,MESSAGE-REC: Received new message.
0,45,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 5 on pyrkon 0
0,45,MESSAGE-REC-VAL: Received a valid message from [5]
0,45,MESSAGE-REC: Waiting for messages.
0,45,INFO: Received agreement to enter lecture [2] from [2].
0,45,INFO: Received agreement to enter lecture [1] from [5].
0,45,INFO: Received agreement to enter lecture [1] from [4].
0,45,MESSAGE-REC: Received new message.
0,46,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 7 on pyrkon 0
0,46,MESSAGE-REC-VAL: Received a valid message from [7]
0,46,MESSAGE-REC: Waiting for messages.
0,46,INFO: Received agreement to enter lecture [1] from [6].
0,46,MESSAGE-REC: Received new message.
0,47,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 5 on pyrkon 0
0,47,MESSAGE-REC-VAL: Received a valid message from [5]
0,47,MESSAGE-REC: Waiting for messages.
0,47,INFO: Received agreement to enter lecture [1] from [7].
0,47,INFO: Received agreement to enter lecture [2] from [5].
0,47,MESSAGE-REC: Received new message.
0,48,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 6 on pyrkon 0
0,48,MESSAGE-REC-VAL: Received a valid message from [6]
0,48,MESSAGE-REC: Waiting for messages.
0,48,MESSAGE-REC: Received new message.
0,49,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 1 on pyrkon 0
0,49,MESSAGE-REC-VAL: Received a valid message from [1]
0,49,MESSAGE-REC: Waiting for messages.
0,49,MESSAGE-REC: Received new message.
0,50,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 2 on pyrkon 0
0,50,MESSAGE-REC-VAL: Received a valid message from [2]
0,50,MESSAGE-REC: Waiting for messages.
0,50,INFO: Received agreement to enter lecture [1] from [2].
0,50,INFO: Received agreement to enter lecture [2] from [6].
0,50,INFO: Received agreement to enter lecture [2] from [1].
0,50,MESSAGE-REC: Received new message.
0,51,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 8 on pyrkon 0
0,51,MESSAGE-REC-VAL: Received a valid message from [8]
0,51,MESSAGE-REC: Waiting for messages.
0,51,INFO: Received agreement to enter lecture [1] from [8].
0,51,MESSAGE-REC: Received new message.
0,52,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 4 on pyrkon 0
0,52,MESSAGE-REC-VAL: Received a valid message from [4]
0,52,MESSAGE-REC: Waiting for messages.
0,52,INFO: Received agreement to enter lecture [2] from [4].
0,52,MESSAGE-REC: Received new message.
0,53,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 7 on pyrkon 0
0,53,MESSAGE-REC-VAL: Received a valid message from [7]
0,53,MESSAGE-REC: Waiting for messages.
0,53,INFO: Received agreement to enter lecture [2] from [7].
0,53,MESSAGE-REC: Received new message.
0,54,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 8 on pyrkon 0
0,54,MESSAGE-REC-VAL: Received a valid message from [8]
0,54,MESSAGE-REC: Waiting for messages.
0,54,INFO: Received agreement to enter lecture [2] from [8].
0,54,MESSAGE-REC: Received new message.
0,55,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 3 on pyrkon 0
0,55,MESSAGE-REC-VAL: Received a valid message from [3]
0,55,MESSAGE-REC: Waiting for messages.
0,55,MESSAGE-REC: Received new message.
0,56,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER PYRKON[0] from 9 on pyrkon 0
0,56,MESSAGE-REC-VAL: Received a valid message from [9]
0,56,MESSAGE-REC: Waiting for messages.
0,56,MESSAGE-REC: Received new message.
0,70,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 9 on pyrkon 0
0,70,MESSAGE-REC-VAL: Received a valid message from [9]
0,70,MESSAGE-REC: Waiting for messages.
0,70,INFO: Received agreement to enter lecture [1] from [9].
0,70,MESSAGE-REC: Received new message.
0,71,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 2 on pyrkon 0
0,71,MESSAGE-REC-VAL: Received a valid message from [2]
0,71,MESSAGE-REC: Waiting for messages.
0,71,INFO: Received info that [2] wants to enter lecture [1].
0,71,INFO: Agreement to enter lecture [1] to [2] was saved for later use.
0,71,MESSAGE-REC: Received new message.
0,72,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[1] from 3 on pyrkon 0
0,72,MESSAGE-REC-VAL: Received a valid message from [3]
0,72,MESSAGE-REC: Waiting for messages.
0,72,INFO: Received agreement to enter lecture [1] from [3].
0,72,STATUS: ON_LECTURE[1] {pyrkon 0)
0,72,MESSAGE-REC: Received new message.
0,73,MESSAGE-REC-FULL: Got ALRIGHT_TO_ENTER LECTURE[2] from 3 on pyrkon 0
0,73,MESSAGE-REC-VAL: Received a valid message from [3]
0,73,MESSAGE-REC: Waiting for messages.
0,73,INFO: Received agreement to enter lecture [2] from [3].
0,73,MESSAGE-REC: Received new message.
0,74,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 3 on pyrkon 0
0,74,MESSAGE-REC-VAL: Received a valid message from [3]
0,74,MESSAGE-REC: Waiting for messages.
0,74,INFO: Received info that [3] has left Pyrkon.
0,74,MESSAGE-REC: Received new message.
0,75,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 4 on pyrkon 0
0,75,MESSAGE-REC-VAL: Received a valid message from [4]
0,75,MESSAGE-REC: Waiting for messages.
0,75,INFO: Received info that [4] wants to enter lecture [1].
0,75,MESSAGE-REC: Received new message.
0,76,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[2] from 4 on pyrkon 0
0,76,MESSAGE-REC-VAL: Received a valid message from [4]
0,76,MESSAGE-REC: Waiting for messages.
0,76,INFO: Received info that [4] wants to enter lecture [2].
0,76,MESSAGE-REC: Received new message.
0,79,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 9 on pyrkon 0
0,79,MESSAGE-REC-VAL: Received a valid message from [9]
0,79,MESSAGE-REC: Waiting for messages.
0,79,INFO: Received info that [9] has left Pyrkon.
0,79,MESSAGE-REC: Received new message.
0,80,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 5 on pyrkon 0
0,80,MESSAGE-REC-VAL: Received a valid message from [5]
0,80,MESSAGE-REC: Waiting for messages.
0,80,INFO: Received info that [5] has left Pyrkon.
0,80,STATUS: AFTER_LECTURE[1] {pyrkon 0)
0,80,OLD: ODPOWIADAM NA STARE WIADOMOSCI WARSZTAT 1 {pyrkon 0}
0,86,OLD: SKONCZYLEM NA STARE WIADOMOSCI WARSZTAT 1 {pyrkon 0}
0,86,STATUS: ON_LECTURE[2] {pyrkon 0)
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 2 on pyrkon 0
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 6 on pyrkon 0
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 5 on pyrkon 0
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 1 on pyrkon 0
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 4 on pyrkon 0
0,86,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 7 on pyrkon 0
0,86,MESSAGE-REC: Received new message.
0,90,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 1 on pyrkon 0
0,90,MESSAGE-REC-VAL: Received a valid message from [1]
0,90,MESSAGE-REC: Waiting for messages.
0,90,INFO: Received info that [1] has left Pyrkon.
0,90,STATUS: AFTER_LECTURE[2] {pyrkon 0)
0,90,OLD: ODPOWIADAM NA STARE WIADOMOSCI WARSZTAT 2 {pyrkon 0}
0,90,OLD: SKONCZYLEM NA STARE WIADOMOSCI WARSZTAT 2 {pyrkon 0}
0,90,INFO: Sends agreement to enter lecture [1] to [4].
0,91,INFO: Sends agreement to enter lecture [2] to [4].
0,92,STATUS: EXITING_PYRKON {pyrkon: 0}
0,92,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[1] to 4 on pyrkon 0
0,92,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[2] to 4 on pyrkon 0
0,92,STATUS: AFTER_PYRKON {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 1 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 2 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 3 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 4 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 5 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 6 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 7 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 8 {pyrkon: 0}
0,93,BROADCAST: Is AFTER_PYRKON and sent EXIT PYRKON[0] to 9 {pyrkon: 0}
0,93,OLD: ODPOWIADAM NA STARE WIADOMOSCI PYRKON {pyrkon: 0}
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 1 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 2 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 3 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 4 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 5 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 6 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 7 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 8 on pyrkon 0
0,93,MESSAGE-SEND-FULL: Sent EXIT PYRKON[0] to 9 on pyrkon 0
0,93,OLD: SKONCZYLEM ODPOWIADAC NA STARE WIADOMOSCI PYRKON {pyrkon: 0}
0,93,STATUS: WAITING_FOR_NEW_PYRKON {pyrkon: 0}
0,93,MESSAGE-REC: Received new message.
0,96,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 6 on pyrkon 0
0,96,MESSAGE-REC-VAL: Received a valid message from [6]
0,96,MESSAGE-REC: Waiting for messages.
0,96,INFO: Received info that [6] has left Pyrkon.
0,96,MESSAGE-REC: Received new message.
0,97,MESSAGE-REC-FULL: Got WANT_TO_ENTER LECTURE[1] from 7 on pyrkon 0
0,97,MESSAGE-REC-VAL: Received a valid message from [7]
0,97,MESSAGE-REC: Waiting for messages.
0,97,INFO: Received info that [7] wants to enter lecture [1].
0,97,INFO: Sends agreement to enter lecture [1] to [7].
0,98,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER LECTURE[1] to 7 on pyrkon 0
0,98,MESSAGE-REC: Received new message.
0,102,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 4 on pyrkon 0
0,102,MESSAGE-REC-VAL: Received a valid message from [4]
0,102,MESSAGE-REC: Waiting for messages.
0,102,INFO: Received info that [4] has left Pyrkon.
0,102,MESSAGE-REC: Received new message.
0,110,MESSAGE-REC-FULL: Got EXIT PYRKON[0] from 7 on pyrkon 0
0,110,MESSAGE-REC-VAL: Received a valid message from [7]
0,110,MESSAGE-REC: Waiting for messages.
0,110,INFO: Received info that [7] has left Pyrkon.
1,0,MESSAGE-REC: Waiting for messages.
1,0,MESSAGE-REC: Received new message.
1,2,MESSAGE-REC-FULL: Got WANT_TO_ENTER PYRKON[0] from 3 on pyrkon 0
1,2,MESSAGE-REC-VAL: Received a valid message from [3]
1,2,MESSAGE-REC: Waiting for messages.
1,2,INFO: Received info that [3] wants to enter Pyrkon.
1,2,INFO: Sends agreement to enter Pyrkon to [3].
1,3,MESSAGE-SEND-FULL: Sent ALRIGHT_TO_ENTER PYRKON[0] to 3 on pyrkon 0
1,3,MESSAGE-REC: Received new message.
1,4,MESSAGE-REC-FULL: Got WANT_TO_ENTER PYRKON[0] from 8 on pyrkon 0
1,4,MESSAGE-REC-VAL: Received a valid message from [8]
1,4,MESSAGE-REC: Waiting for messages.
1,4,MESSAGE-REC: Received new message.
